execution,root,checkpoint,initiator,participants
inter_cancel_phase2,0,before:UniversityAgent.t_RequestCredential,UniversityAgent.t_RequestCredential,"CompetencyNet.t_Review_Init,CredentialObject.t_StartReview,UniversityAgent.t_RequestCredential"
inter_cancel_phase2,0,before:CompetencyNet.t_Verification_Pass,CompetencyNet.t_Verification_Pass,"CompetencyNet.t_Verification_Pass,CredentialObject.t_Validate"
inter_cancel_phase2,0,before:CompetencyNet.t_Verification_Pass,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_cancel_phase2,0,before:UniversityAgent.t_IssueCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_cancel_phase2,0,before:UniversityAgent.t_IssueCredential,UniversityAgent.t_IssueCredential,"CompetencyNet.t_SBT_Mint,CredentialObject.t_Mint,UniversityAgent.t_IssueCredential,WalletNet.t_ReceiveCredential"
inter_cancel_phase2,0,before:StudentAgent.t_WaitCredential,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_cancel_phase2,0,before:StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_cancel_phase2,0,before:StudentAgent.t_ReceiveCredential,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortWaiting,WalletNet.t_AbortReceived"
inter_cancel_phase2,0,before:StudentAgent.t_ReceiveCredential,StudentAgent.t_ReceiveCredential,"StudentAgent.t_ReceiveCredential,WalletNet.t_RequestConsent"
inter_cancel_phase2,0,decision,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortReceived,WalletNet.t_AbortConsent"
inter_cancel_phase2,0,decision,StudentAgent.t_RejectCredential,"CompetencyNet.t_SBT_Reject,CredentialObject.t_Reject,StudentAgent.t_RejectCredential,WalletNet.t_RejectCredential"
inter_cancel_phase2,0,decision,StudentAgent.t_AcceptCredential,"CompetencyNet.t_SBT_Accept,CredentialObject.t_Accept,HEDULedgerNet.t_Execute,StudentAgent.t_AcceptCredential,WalletNet.t_AcceptCredential"
inter_cancel_phase2,0,before:CompetencyNet.t_SBT_Cancel,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortReceived,WalletNet.t_AbortConsent"
inter_cancel_phase2,0,before:CompetencyNet.t_SBT_Cancel,StudentAgent.t_RejectCredential,"CompetencyNet.t_SBT_Reject,CredentialObject.t_Reject,StudentAgent.t_RejectCredential,WalletNet.t_RejectCredential"
inter_cancel_phase2,0,before:CompetencyNet.t_SBT_Cancel,StudentAgent.t_AcceptCredential,"CompetencyNet.t_SBT_Accept,CredentialObject.t_Accept,HEDULedgerNet.t_Execute,StudentAgent.t_AcceptCredential,WalletNet.t_AcceptCredential"
inter_expire_phase0,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
inter_expire_phase0,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase0,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
inter_expire_phase0,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase0,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
inter_expire_phase0,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase0,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Grade_Assign,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
inter_expire_phase0,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:ProfessorAgent.t_ApproveEvidence,ProfessorAgent.t_ApproveEvidence,"ProfessorAgent.t_ApproveEvidence,UniversityAgent.t_ReceiveEvidence"
inter_expire_phase0,0,before:ProfessorAgent.t_ApproveEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence
inter_expire_phase0,0,before:UniversityAgent.t_VerifyEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:UniversityAgent.t_RequestCredential,UniversityAgent.t_RequestCredential,"CompetencyNet.t_Review_Init,CredentialObject.t_StartReview,UniversityAgent.t_RequestCredential"
inter_expire_phase0,0,before:UniversityAgent.t_RequestCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:CompetencyNet.t_Verification_Pass,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:CompetencyNet.t_Verification_Pass,CompetencyNet.t_Verification_Pass,"CompetencyNet.t_Verification_Pass,CredentialObject.t_Validate"
inter_expire_phase0,0,before:UniversityAgent.t_IssueCredential,UniversityAgent.t_IssueCredential,"CompetencyNet.t_SBT_Mint,CredentialObject.t_Mint,UniversityAgent.t_IssueCredential,WalletNet.t_ReceiveCredential"
inter_expire_phase0,0,before:UniversityAgent.t_IssueCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,decision,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,decision,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase0,0,decision,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase0,0,before:CompetencyNet.t_SBT_Expire,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase0,0,before:CompetencyNet.t_SBT_Expire,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase0,0,before:CompetencyNet.t_SBT_Expire,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase1,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
inter_expire_phase1,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase1,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
inter_expire_phase1,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase1,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
inter_expire_phase1,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase1,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Grade_Assign,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
inter_expire_phase1,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:ProfessorAgent.t_ApproveEvidence,ProfessorAgent.t_ApproveEvidence,"ProfessorAgent.t_ApproveEvidence,UniversityAgent.t_ReceiveEvidence"
inter_expire_phase1,0,before:ProfessorAgent.t_ApproveEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence
inter_expire_phase1,0,before:UniversityAgent.t_VerifyEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:UniversityAgent.t_RequestCredential,UniversityAgent.t_RequestCredential,"CompetencyNet.t_Review_Init,CredentialObject.t_StartReview,UniversityAgent.t_RequestCredential"
inter_expire_phase1,0,before:UniversityAgent.t_RequestCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:CompetencyNet.t_Verification_Pass,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:CompetencyNet.t_Verification_Pass,CompetencyNet.t_Verification_Pass,"CompetencyNet.t_Verification_Pass,CredentialObject.t_Validate"
inter_expire_phase1,0,before:UniversityAgent.t_IssueCredential,UniversityAgent.t_IssueCredential,"CompetencyNet.t_SBT_Mint,CredentialObject.t_Mint,UniversityAgent.t_IssueCredential,WalletNet.t_ReceiveCredential"
inter_expire_phase1,0,before:UniversityAgent.t_IssueCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase1,0,before:StudentAgent.t_WaitCredential,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase1,0,before:StudentAgent.t_WaitCredential,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase1,0,decision,StudentAgent.t_ReceiveCredential,"StudentAgent.t_ReceiveCredential,WalletNet.t_RequestConsent"
inter_expire_phase1,0,decision,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortWaiting,WalletNet.t_AbortReceived"
inter_expire_phase1,0,decision,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortWaiting,WalletNet.t_AbortReceived"
inter_expire_phase1,0,before:CompetencyNet.t_SBT_Expire,StudentAgent.t_ReceiveCredential,"StudentAgent.t_ReceiveCredential,WalletNet.t_RequestConsent"
inter_expire_phase1,0,before:CompetencyNet.t_SBT_Expire,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortWaiting,WalletNet.t_AbortReceived"
inter_expire_phase1,0,before:CompetencyNet.t_SBT_Expire,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortWaiting,WalletNet.t_AbortReceived"
inter_expire_phase2,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
inter_expire_phase2,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase2,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
inter_expire_phase2,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase2,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
inter_expire_phase2,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_expire_phase2,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Grade_Assign,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
inter_expire_phase2,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:ProfessorAgent.t_ApproveEvidence,ProfessorAgent.t_ApproveEvidence,"ProfessorAgent.t_ApproveEvidence,UniversityAgent.t_ReceiveEvidence"
inter_expire_phase2,0,before:ProfessorAgent.t_ApproveEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence
inter_expire_phase2,0,before:UniversityAgent.t_VerifyEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:UniversityAgent.t_RequestCredential,UniversityAgent.t_RequestCredential,"CompetencyNet.t_Review_Init,CredentialObject.t_StartReview,UniversityAgent.t_RequestCredential"
inter_expire_phase2,0,before:UniversityAgent.t_RequestCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:CompetencyNet.t_Verification_Pass,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:CompetencyNet.t_Verification_Pass,CompetencyNet.t_Verification_Pass,"CompetencyNet.t_Verification_Pass,CredentialObject.t_Validate"
inter_expire_phase2,0,before:UniversityAgent.t_IssueCredential,UniversityAgent.t_IssueCredential,"CompetencyNet.t_SBT_Mint,CredentialObject.t_Mint,UniversityAgent.t_IssueCredential,WalletNet.t_ReceiveCredential"
inter_expire_phase2,0,before:UniversityAgent.t_IssueCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_expire_phase2,0,before:StudentAgent.t_WaitCredential,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase2,0,before:StudentAgent.t_WaitCredential,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_expire_phase2,0,before:StudentAgent.t_ReceiveCredential,StudentAgent.t_ReceiveCredential,"StudentAgent.t_ReceiveCredential,WalletNet.t_RequestConsent"
inter_expire_phase2,0,before:StudentAgent.t_ReceiveCredential,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortWaiting,WalletNet.t_AbortReceived"
inter_expire_phase2,0,before:StudentAgent.t_ReceiveCredential,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortWaiting,WalletNet.t_AbortReceived"
inter_expire_phase2,0,decision,StudentAgent.t_RejectCredential,"CompetencyNet.t_SBT_Reject,CredentialObject.t_Reject,StudentAgent.t_RejectCredential,WalletNet.t_RejectCredential"
inter_expire_phase2,0,decision,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortReceived,WalletNet.t_AbortConsent"
inter_expire_phase2,0,decision,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortReceived,WalletNet.t_AbortConsent"
inter_expire_phase2,0,before:CompetencyNet.t_SBT_Expire,StudentAgent.t_RejectCredential,"CompetencyNet.t_SBT_Reject,CredentialObject.t_Reject,StudentAgent.t_RejectCredential,WalletNet.t_RejectCredential"
inter_expire_phase2,0,before:CompetencyNet.t_SBT_Expire,CompetencyNet.t_SBT_Cancel,"CompetencyNet.t_SBT_Cancel,CredentialObject.t_Cancel,StudentAgent.t_AbortReceived,WalletNet.t_AbortConsent"
inter_expire_phase2,0,before:CompetencyNet.t_SBT_Expire,CompetencyNet.t_SBT_Expire,"CompetencyNet.t_SBT_Expire,CredentialObject.t_Expire,StudentAgent.t_AbortReceived,WalletNet.t_AbortConsent"
inter_issuer_deny_phase0,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
inter_issuer_deny_phase0,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:EvidenceNet.t_LMS_Submit,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_issuer_deny_phase0,0,before:EvidenceNet.t_LMS_Submit,EvidenceNet.t_LMS_Submit,"EvidenceNet.t_LMS_Submit,EvidenceObject.t_LMS_Submit"
inter_issuer_deny_phase0,0,before:EvidenceNet.t_Review_Request,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:EvidenceNet.t_Review_Request,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_issuer_deny_phase0,0,before:EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request,EvidenceNet.t_Review_Request
inter_issuer_deny_phase0,0,before:ProfessorAgent.t_StartReview,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview,ProfessorAgent.t_StartReview
inter_issuer_deny_phase0,0,before:ProfessorAgent.t_AssessEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:ProfessorAgent.t_AssessEvidence,ProfessorAgent.t_AssessEvidence,"EvidenceNet.t_Grade_Assign,EvidenceObject.t_Grade_Assign,ProfessorAgent.t_AssessEvidence"
inter_issuer_deny_phase0,0,before:ProfessorAgent.t_ApproveEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:ProfessorAgent.t_ApproveEvidence,ProfessorAgent.t_ApproveEvidence,"ProfessorAgent.t_ApproveEvidence,UniversityAgent.t_ReceiveEvidence"
inter_issuer_deny_phase0,0,before:UniversityAgent.t_VerifyEvidence,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence,UniversityAgent.t_VerifyEvidence
inter_issuer_deny_phase0,0,before:UniversityAgent.t_RequestCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:UniversityAgent.t_RequestCredential,UniversityAgent.t_RequestCredential,"CompetencyNet.t_Review_Init,CredentialObject.t_StartReview,UniversityAgent.t_RequestCredential"
inter_issuer_deny_phase0,0,before:CompetencyNet.t_Verification_Pass,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:CompetencyNet.t_Verification_Pass,CompetencyNet.t_Verification_Pass,"CompetencyNet.t_Verification_Pass,CredentialObject.t_Validate"
inter_issuer_deny_phase0,0,before:UniversityAgent.t_IssueCredential,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:UniversityAgent.t_IssueCredential,UniversityAgent.t_IssueCredential,"CompetencyNet.t_SBT_Mint,CredentialObject.t_Mint,UniversityAgent.t_IssueCredential,WalletNet.t_ReceiveCredential"
inter_issuer_deny_phase0,0,decision,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,decision,CompetencyNet.t_DenyInvalidIssuerSignature,"CompetencyNet.t_DenyInvalidIssuerSignature,CredentialObject.t_DenyInvalidIssuerSignature,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_issuer_deny_phase0,0,before:CompetencyNet.t_DenyInvalidIssuerSignature,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
inter_issuer_deny_phase0,0,before:CompetencyNet.t_DenyInvalidIssuerSignature,CompetencyNet.t_DenyInvalidIssuerSignature,"CompetencyNet.t_DenyInvalidIssuerSignature,CredentialObject.t_DenyInvalidIssuerSignature,StudentAgent.t_AbortSubmitted,WalletNet.t_AbortReceived"
inter_issuer_deny_phase1,0,before:StudentAgent.t_SubmitEvidence,StudentAgent.t_SubmitEvidence,"EvidenceNet.t_IPFS_Upload,EvidenceObject.t_IPFS_Upload,ProfessorAgent.t_ReceiveEvidence,StudentAgent.t_SubmitEvidence"
inter_issuer_deny_phase1,0,before:EvidenceNet.t_LMS_Submit,StudentAgent.t_WaitCredential,StudentAgent.t_WaitCredential
